State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,22/01/2026,2049.0,2236.0,2166.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,23/01/2026,2130.0,2240.0,2181.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,24/01/2026,2102.0,2226.0,2173.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,25/01/2026,2089.0,2320.0,2181.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,26/01/2026,2018.0,2234.0,2150.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,27/01/2026,2023.0,2209.0,2132.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,28/01/2026,1985.0,2188.0,2097.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,29/01/2026,1966.0,2190.0,2045.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,30/01/2026,1961.0,2151.0,2087.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,31/01/2026,1947.0,2216.0,2086.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,01/02/2026,2021.0,2166.0,2114.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,02/02/2026,2009.0,2198.0,2122.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,03/02/2026,2015.0,2212.0,2079.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,04/02/2026,2012.0,2156.0,2079.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,05/02/2026,2036.0,2229.0,2088.0
Maharashtra,Kolhapur,KOLHAPUR,onion,Local,FAQ,06/02/2026,2016.0,2198.0,2093.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,07/02/2026,1954.0,2202.0,2069.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,08/02/2026,1965.0,2192.0,2075.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,09/02/2026,2032.0,2241.0,2100.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,10/02/2026,1952.0,2109.0,2054.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,11/02/2026,1955.0,2146.0,2022.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,12/02/2026,1951.0,2115.0,2026.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,13/02/2026,1928.0,2093.0,2007.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,14/02/2026,1876.0,2081.0,1983.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,15/02/2026,1893.0,2153.0,2009.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,16/02/2026,1935.0,2064.0,1988.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,17/02/2026,1895.0,2060.0,2005.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,18/02/2026,1986.0,2196.0,2069.0
Maharashtra,Kolhapur,KOLHAPUR,onion,Local,FAQ,19/02/2026,2006.0,2125.0,2067.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,20/02/2026,1947.0,2159.0,2066.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,21/02/2026,2035.0,2242.0,2110.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,22/02/2026,2049.0,2235.0,2126.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,23/02/2026,2064.0,2209.0,2150.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,24/02/2026,2080.0,2253.0,2149.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,25/02/2026,2027.0,2287.0,2164.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,26/02/2026,2059.0,2313.0,2178.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,27/02/2026,2130.0,2304.0,2205.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,28/02/2026,2148.0,2323.0,2216.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,01/03/2026,2079.0,2274.0,2221.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,02/03/2026,2052.0,2341.0,2194.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,03/03/2026,2076.0,2317.0,2220.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,04/03/2026,2139.0,2354.0,2221.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,05/03/2026,2168.0,2332.0,2222.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,06/03/2026,2153.0,2331.0,2211.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,07/03/2026,2119.0,2325.0,2203.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,08/03/2026,2095.0,2328.0,2199.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,09/03/2026,2106.0,2301.0,2188.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,10/03/2026,2121.0,2246.0,2194.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,11/03/2026,2079.0,2268.0,8864.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,12/03/2026,2075.0,2349.0,2219.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,13/03/2026,2095.0,2330.0,2245.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,14/03/2026,2134.0,2345.0,2232.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,15/03/2026,2130.0,2415.0,2267.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,16/03/2026,2164.0,2380.0,2256.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,17/03/2026,2219.0,2354.0,2293.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,18/03/2026,2179.0,2332.0,2259.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,19/03/2026,2182.0,2288.0,2236.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,20/03/2026,2147.0,2353.0,2235.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,21/03/2026,2169.0,2386.0,2241.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,22/03/2026,2122.0,2363.0,2266.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,23/03/2026,2149.0,2327.0,2260.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,24/03/2026,2153.0,2365.0,2264.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,25/03/2026,2204.0,2345.0,2277.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,26/03/2026,2133.0,2346.0,2261.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,27/03/2026,2191.0,2394.0,2247.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,28/03/2026,2163.0,2348.0,2283.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,29/03/2026,2137.0,2341.0,2269.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,30/03/2026,2165.0,2382.0,2274.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,31/03/2026,2177.0,2374.0,2236.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,01/04/2026,2081.0,2366.0,2220.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,02/04/2026,2075.0,2342.0,2211.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,03/04/2026,2168.0,2318.0,2227.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,04/04/2026,2190.0,2353.0,2277.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,05/04/2026,2219.0,2349.0,2277.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,06/04/2026,2203.0,2379.0,2321.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,07/04/2026,2223.0,2430.0,2321.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,08/04/2026,2219.0,2436.0,2351.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,09/04/2026,2291.0,2506.0,2368.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,10/04/2026,2284.0,2530.0,2414.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,11/04/2026,2315.0,2553.0,2435.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,12/04/2026,2335.0,2572.0,2447.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,13/04/2026,2359.0,2567.0,2443.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,14/04/2026,2381.0,2579.0,2447.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,15/04/2026,2396.0,2526.0,2447.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,16/04/2026,2367.0,2627.0,2479.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,17/04/2026,2332.0,2549.0,2445.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,18/04/2026,2336.0,2525.0,2464.0
Maharashtra,Kolhapur,KOLHAPUR,onion,Local,FAQ,19/04/2026,2324.0,2554.0,2470.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,20/04/2026,2397.0,2653.0,2510.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,21/04/2026,2419.0,2620.0,2499.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,22/04/2026,2446.0,2611.0,2503.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,23/04/2026,2478.0,2670.0,2533.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,24/04/2026,2348.0,2642.0,2495.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,25/04/2026,2355.0,2533.0,2481.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,26/04/2026,2439.0,2573.0,2491.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,27/04/2026,2412.0,2625.0,2530.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,28/04/2026,2451.0,2678.0,2528.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,29/04/2026,2426.0,2621.0,2492.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,30/04/2026,2318.0,2509.0,2437.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,01/05/2026,2328.0,2520.0,2443.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,02/05/2026,2284.0,2494.0,2429.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,03/05/2026,2353.0,2559.0,2445.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,04/05/2026,2353.0,2520.0,2443.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,05/05/2026,2303.0,2515.0,2442.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,06/05/2026,2377.0,2501.0,2448.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,07/05/2026,2280.0,2513.0,2416.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,08/05/2026,2305.0,2521.0,2452.0
Maharashtra,Kolhapur,KOLHAPUR,onion,Local,FAQ,09/05/2026,2334.0,2595.0,2461.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,10/05/2026,2346.0,2585.0,2472.0
Maharashtra,Kolhapur,KOLHAPUR,onion,Local,FAQ,11/05/2026,2347.0,2575.0,2477.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,12/05/2026,2433.0,2558.0,2495.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,13/05/2026,2408.0,2577.0,2478.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,14/05/2026,2467.0,2631.0,2523.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,15/05/2026,2463.0,2640.0,2544.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,16/05/2026,2477.0,2585.0,2528.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,17/05/2026,2407.0,2596.0,2517.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,18/05/2026,2337.0,2592.0,2456.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,19/05/2026,2358.0,2581.0,2432.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,20/05/2026,2367.0,2531.0,2431.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,21/05/2026,2362.0,2519.0,2468.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,22/05/2026,2407.0,2592.0,2490.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,23/05/2026,2431.0,2542.0,2484.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,24/05/2026,2377.0,2530.0,2467.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,25/05/2026,2382.0,2582.0,2512.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,26/05/2026,2461.0,2588.0,2528.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,27/05/2026,2510.0,2707.0,2563.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,28/05/2026,2531.0,2690.0,2586.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,29/05/2026,2482.0,2733.0,2603.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,30/05/2026,2529.0,2744.0,2613.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,31/05/2026,2551.0,2760.0,2646.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,01/06/2026,2548.0,2774.0,2651.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,02/06/2026,2498.0,2707.0,2635.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,03/06/2026,2475.0,2707.0,2623.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,04/06/2026,2520.0,2736.0,2636.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,05/06/2026,2516.0,2744.0,2622.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,06/06/2026,2552.0,2740.0,2622.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,07/06/2026,2568.0,2678.0,2625.0
Maharashtra,Kolhapur,KOLHAPUR,onion,Local,FAQ,08/06/2026,2482.0,2742.0,2619.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,09/06/2026,2453.0,2670.0,2577.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,10/06/2026,2398.0,2601.0,2547.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,11/06/2026,2373.0,2618.0,2510.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,12/06/2026,2453.0,2689.0,2552.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,13/06/2026,2401.0,2633.0,2541.0
Maharashtra,Kolhapur,KOLHAPUR,onion,Local,FAQ,14/06/2026,2416.0,2628.0,2557.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,15/06/2026,2406.0,2631.0,2518.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,16/06/2026,2380.0,2643.0,2502.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,17/06/2026,2444.0,2586.0,2512.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,18/06/2026,2436.0,2648.0,2511.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,19/06/2026,2446.0,2642.0,2541.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,20/06/2026,2503.0,2658.0,2569.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,21/06/2026,2379.0,2602.0,2526.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,22/06/2026,2366.0,2556.0,2493.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,23/06/2026,2375.0,2617.0,2522.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,24/06/2026,2440.0,2657.0,2524.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,25/06/2026,2399.0,2567.0,2492.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,26/06/2026,2463.0,2597.0,2530.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,27/06/2026,2497.0,2675.0,2551.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,28/06/2026,2409.0,2674.0,2543.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,29/06/2026,2486.0,2732.0,2595.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,30/06/2026,2511.0,2644.0,2588.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,01/07/2026,2481.0,2728.0,2584.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,02/07/2026,2520.0,2703.0,2602.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,03/07/2026,2546.0,2665.0,2600.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,04/07/2026,2528.0,2725.0,2623.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,05/07/2026,2532.0,2748.0,2631.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,06/07/2026,2589.0,2776.0,2659.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,07/07/2026,2486.0,2692.0,2633.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,08/07/2026,2480.0,2685.0,2617.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,09/07/2026,2546.0,2799.0,2665.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,10/07/2026,2569.0,2781.0,2669.0
Maharashtra,Kolhapur,Kolhapur,Onion,Local,FAQ,11/07/2026,2541.0,2785.0,2678.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,04/12/2025,2006.0,2194.0,2078.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,05/12/2025,2018.0,2222.0,2107.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,06/12/2025,1965.0,2170.0,2115.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,07/12/2025,1948.0,2187.0,2096.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,08/12/2025,1997.0,2228.0,2104.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,09/12/2025,1977.0,2205.0,2115.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,10/12/2025,2013.0,2270.0,2144.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,11/12/2025,1984.0,2208.0,2114.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,12/12/2025,2006.0,2161.0,2110.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,13/12/2025,2031.0,2200.0,2113.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,14/12/2025,2064.0,2248.0,2153.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,15/12/2025,2058.0,2219.0,2132.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,16/12/2025,2061.0,2269.0,2173.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,17/12/2025,2110.0,2334.0,2198.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,18/12/2025,2083.0,2220.0,2136.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,19/12/2025,2105.0,2283.0,2193.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,20/12/2025,2107.0,2344.0,2218.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,21/12/2025,2148.0,2401.0,2279.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,22/12/2025,2224.0,2441.0,2298.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,23/12/2025,2249.0,2448.0,2305.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,24/12/2025,2188.0,2363.0,
Maharashtra,Satara,Satara,Onion,Local,FAQ,25/12/2025,2202.0,2361.0,2280.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,26/12/2025,2203.0,2395.0,2284.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,27/12/2025,2197.0,2396.0,2319.0
Maharashtra,Satara,SATARA,onion,Local,FAQ,28/12/2025,2226.0,2412.0,2294.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,29/12/2025,2221.0,2392.0,2289.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,30/12/2025,2167.0,2350.0,2274.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,31/12/2025,2136.0,2380.0,2282.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,01/01/2026,2233.0,2400.0,2287.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,02/01/2026,2176.0,2431.0,2321.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,03/01/2026,2250.0,2394.0,2323.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,04/01/2026,2213.0,2415.0,2324.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,05/01/2026,2164.0,2369.0,2292.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,06/01/2026,2143.0,2367.0,2275.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,07/01/2026,2146.0,2353.0,2258.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,08/01/2026,2156.0,2332.0,2265.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,09/01/2026,2209.0,2341.0,2281.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,10/01/2026,2239.0,2405.0,2291.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,11/01/2026,2243.0,2405.0,2316.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,12/01/2026,2262.0,2471.0,2371.0
Maharashtra,Satara,SATARA,onion,Local,FAQ,13/01/2026,2258.0,2473.0,2351.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,14/01/2026,2273.0,2541.0,
Maharashtra,Satara,Satara,Onion,Local,FAQ,15/01/2026,2329.0,2464.0,2406.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,16/01/2026,2388.0,2586.0,2447.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,17/01/2026,2359.0,2517.0,2432.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,18/01/2026,2350.0,2509.0,2407.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,19/01/2026,2275.0,2528.0,2413.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,20/01/2026,2271.0,2456.0,2374.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,21/01/2026,2255.0,2520.0,2404.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,22/01/2026,2268.0,2497.0,2374.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,23/01/2026,2250.0,2502.0,2356.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,24/01/2026,2287.0,2474.0,2355.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,25/01/2026,2299.0,2454.0,2359.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,26/01/2026,2198.0,2409.0,2324.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,27/01/2026,2208.0,2424.0,2351.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,28/01/2026,2276.0,2431.0,2366.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,29/01/2026,2295.0,2509.0,2397.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,30/01/2026,2341.0,2526.0,2400.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,31/01/2026,2276.0,2525.0,2404.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,01/02/2026,2346.0,2480.0,2400.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,02/02/2026,2321.0,2524.0,2380.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,03/02/2026,2242.0,2428.0,2347.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,04/02/2026,2209.0,2421.0,2319.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,05/02/2026,2124.0,2366.0,2266.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,06/02/2026,2180.0,2406.0,2268.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,07/02/2026,2128.0,2396.0,2265.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,08/02/2026,2190.0,2338.0,2248.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,09/02/2026,2206.0,2392.0,2273.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,10/02/2026,2160.0,2406.0,2274.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,11/02/2026,2211.0,2410.0,2274.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,12/02/2026,2162.0,2399.0,2273.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,13/02/2026,2227.0,2394.0,2294.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,14/02/2026,2180.0,2324.0,2267.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,15/02/2026,2206.0,2323.0,2259.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,16/02/2026,2114.0,2354.0,2261.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,17/02/2026,2193.0,2375.0,2274.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,18/02/2026,2136.0,2322.0,
Maharashtra,Satara,Satara,Onion,Local,FAQ,19/02/2026,2135.0,2362.0,
Maharashtra,Satara,Satara,Onion,Local,FAQ,20/02/2026,2185.0,2390.0,2241.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,21/02/2026,2223.0,2399.0,2279.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,22/02/2026,2144.0,2319.0,2263.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,23/02/2026,2155.0,2406.0,2256.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,24/02/2026,2186.0,2379.0,2267.0
Maharashtra,Satara,SATARA,onion,Local,FAQ,25/02/2026,2194.0,2390.0,2297.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,26/02/2026,2175.0,2353.0,2262.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,27/02/2026,2124.0,2380.0,2257.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,28/02/2026,2190.0,2318.0,2242.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,01/03/2026,2052.0,2242.0,2178.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,02/03/2026,2090.0,2215.0,2141.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,03/03/2026,1997.0,2275.0,2145.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,04/03/2026,2084.0,2250.0,2145.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,05/03/2026,2064.0,2293.0,2159.0
Maharashtra,Satara,Satara,Onion,Local,FAQ,06/03/2026,2094.0,2241.0,2159.0
