State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_Price,Max_Price,Modal_Price,Is_Outlier
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-01-02,2434.0,2632.0,2502.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-01-03,2385.0,2585.0,2448.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-01-04,2409.0,2556.0,2475.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-01-05,2376.0,2623.0,2493.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-01-06,2408.0,2595.0,2483.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-01-07,2372.0,2564.0,2513.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-01-08,2403.0,2575.0,2520.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-01-09,2394.0,2560.0,2475.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-01-10,2373.0,2568.0,2485.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-01-11,2413.0,2598.0,2470.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-01-12,2429.0,2601.0,2508.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-01-13,2424.0,2567.0,2480.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-01-14,2367.0,2625.0,2511.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-01-15,2469.0,2631.0,2539.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-01-16,2450.0,2635.0,2575.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-01-17,2458.0,2699.0,2551.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-01-18,2470.0,2629.0,2527.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-01-19,2397.0,2641.0,2521.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-01-20,2406.0,2583.0,2498.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-01-21,2390.0,2559.0,2461.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-01-22,2368.0,2524.0,2445.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-01-23,2340.0,2508.0,2450.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-01-24,2394.0,2597.0,2452.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-01-25,2328.0,2550.0,2438.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-01-26,2316.0,2508.0,2431.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-01-27,2330.0,2562.0,2451.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-01-28,2342.0,2500.0,2423.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-01-29,2303.0,2509.0,2448.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-01-30,2390.0,2599.0,2455.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-01-31,2399.0,2578.0,2469.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-02-01,2357.0,2595.0,2477.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-02-02,2363.0,2546.0,2471.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-02-03,2375.0,2616.0,2470.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-02-04,2429.0,2615.0,2498.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-02-05,2342.0,2550.0,2490.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-02-06,2431.0,2615.0,2490.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-02-07,2344.0,2578.0,2485.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-02-08,2352.0,2525.0,2474.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-02-09,2325.0,2545.0,2434.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-02-10,2281.0,2461.0,2402.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-02-11,2349.0,2557.0,2419.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-02-12,2322.0,2474.0,2399.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-02-13,2326.0,2478.0,2382.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-02-14,2282.0,2457.0,2399.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-02-15,2291.0,2570.0,2436.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-02-16,2306.0,2553.0,2449.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-02-17,2391.0,2573.0,2461.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-02-18,2380.0,2539.0,2482.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-02-19,2418.0,2647.0,2505.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-02-20,2454.0,2618.0,2531.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-02-22,2472.0,2660.0,2585.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-02-23,2500.0,2714.0,2621.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-02-24,2527.0,2727.0,2671.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-02-25,2520.0,2731.0,2652.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-02-26,2562.0,2742.0,2642.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-02-27,2585.0,2740.0,2641.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-02-28,2513.0,2705.0,2629.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-03-01,2599.0,2731.0,2665.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-03-02,2553.0,2803.0,2684.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-03-03,2632.0,2772.0,2693.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-03-04,2564.0,2770.0,2666.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-03-05,2559.0,2730.0,2645.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-03-06,2576.0,2798.0,2657.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-03-07,2526.0,2754.0,2671.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-03-08,2529.0,2811.0,2673.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-03-09,2558.0,2707.0,2618.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-03-10,2553.0,2758.0,2622.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-03-11,2579.0,2831.0,2697.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-03-12,2613.0,2818.0,2707.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-03-14,2663.0,2798.0,2736.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-03-15,2646.0,2763.0,2713.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-03-16,2637.0,2804.0,2738.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-03-17,2703.0,2813.0,2761.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-03-18,2682.0,2815.0,2743.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-03-19,2609.0,2822.0,2711.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-03-20,2605.0,2823.0,2677.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-03-21,2551.0,2769.0,2663.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-03-22,2519.0,2743.0,2623.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-03-23,2456.0,2643.0,2576.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-03-24,2373.0,2623.0,2510.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-03-25,2407.0,2572.0,2510.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-03-26,2403.0,2551.0,2487.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-03-27,2375.0,2565.0,2494.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-03-28,2445.0,2616.0,2515.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-03-29,2417.0,2561.0,2509.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-03-30,2462.0,2694.0,2575.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-03-31,2472.0,2598.0,2547.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-04-01,2420.0,2686.0,2554.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-04-02,2464.0,2697.0,2598.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-04-03,2530.0,2693.0,2625.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-04-04,2475.0,2748.0,2610.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-04-05,2501.0,2720.0,2590.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-04-06,2448.0,2658.0,2588.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-04-07,2462.0,2666.0,2609.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-04-08,2438.0,2610.0,2553.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-04-09,2490.0,2733.0,2583.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-04-10,2465.0,2653.0,2571.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-04-11,2468.0,2612.0,2555.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-04-12,2438.0,2621.0,2525.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-04-13,2427.0,2599.0,2548.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-04-14,2507.0,2695.0,2579.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-04-15,2444.0,2701.0,2574.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-04-16,2469.0,2631.0,2574.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-04-17,2458.0,2711.0,2586.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-04-18,2492.0,2724.0,2622.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-04-19,2520.0,2756.0,2632.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-04-20,2544.0,2680.0,2611.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-04-21,2477.0,2744.0,2618.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-04-22,2520.0,2745.0,2630.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-04-23,2522.0,2701.0,2635.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-04-24,2561.0,2780.0,2658.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-04-25,2556.0,2711.0,2637.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-04-26,2550.0,2713.0,2621.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-04-27,2552.0,2679.0,2621.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-04-28,2524.0,2732.0,2644.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-04-29,2526.0,2733.0,2656.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-04-30,2563.0,2758.0,2682.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-05-01,2604.0,2763.0,2686.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-05-02,2631.0,2819.0,2700.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-05-03,2636.0,2828.0,2712.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-05-04,2547.0,2806.0,2678.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-05-05,2601.0,2780.0,2660.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-05-06,2588.0,2768.0,2675.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-05-07,2629.0,2800.0,2683.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-05-08,2562.0,2784.0,2644.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-05-09,2496.0,2786.0,2636.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-05-10,2521.0,2788.0,2654.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-05-11,2609.0,2725.0,2666.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-05-12,2478.0,2711.0,2628.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-05-13,2511.0,2797.0,2647.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-05-14,2588.0,2716.0,2662.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-05-15,2585.0,2723.0,2637.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-05-16,2502.0,2737.0,2630.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-05-17,2585.0,2709.0,2658.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-05-18,2499.0,2737.0,2625.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-05-19,2528.0,2746.0,2634.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-05-20,2526.0,2771.0,2662.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-05-21,2539.0,2759.0,2665.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-05-22,2545.0,2755.0,2666.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-05-23,2535.0,2821.0,2678.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-05-24,2559.0,2746.0,2643.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-05-25,2550.0,2714.0,2659.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-05-26,2586.0,2798.0,2681.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-05-27,2511.0,2722.0,2655.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-05-28,2592.0,2811.0,2692.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-05-29,2639.0,2783.0,2717.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-05-30,2637.0,2861.0,2751.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-05-31,2669.0,2882.0,2765.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-06-01,2609.0,2810.0,2743.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-06-03,2657.0,2907.0,2803.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-06-04,2675.0,2847.0,2740.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-06-05,2654.0,2874.0,2732.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-06-06,2691.0,2831.0,2776.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-06-07,2762.0,2907.0,2815.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-06-08,2682.0,2958.0,2820.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-06-09,2685.0,2872.0,2801.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-06-10,2738.0,2947.0,2817.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-06-11,2647.0,2850.0,2797.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-06-12,2656.0,2900.0,2803.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-06-13,2689.0,2880.0,2824.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-06-14,2663.0,2943.0,2811.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-06-15,2671.0,2950.0,2806.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-06-16,2744.0,2872.0,2801.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-06-17,2709.0,2879.0,2782.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-06-18,2703.0,2835.0,2770.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-06-19,2616.0,2889.0,2763.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-06-20,2683.0,2891.0,2761.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-06-21,2690.0,2853.0,2773.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-06-22,2685.0,2847.0,2761.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-06-23,2635.0,2808.0,2752.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-06-24,2702.0,2851.0,2767.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-06-25,2617.0,2818.0,2753.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-06-26,2672.0,2858.0,2752.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-06-27,2601.0,2795.0,2731.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-06-28,2672.0,2848.0,2736.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-06-29,2726.0,2902.0,2803.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-06-30,2720.0,2933.0,2801.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-07-01,2724.0,2872.0,2780.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-07-02,2717.0,2941.0,2824.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-07-03,2688.0,2952.0,2816.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-07-04,2692.0,2975.0,2826.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-07-05,2638.0,2864.0,2777.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-07-06,2652.0,2875.0,2776.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-07-07,2643.0,2875.0,2741.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-07-08,2674.0,2848.0,2765.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-07-09,2661.0,2882.0,2756.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-07-10,2605.0,2818.0,2750.0,False
Maharashtra,Nashik,Nashik,Onion,Local,FAQ,2026-07-11,2635.0,2850.0,2742.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2025-12-04,2176.0,2440.0,2313.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2025-12-05,2188.0,2433.0,2317.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2025-12-06,2211.0,2434.0,2328.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2025-12-07,2261.0,2417.0,2322.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2025-12-08,2244.0,2437.0,2349.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2025-12-09,2198.0,2407.0,2346.0,False
Maharashtra,Pune,Pune,Onion,Local,Non-FAQ,2025-12-09,2198.0,2407.0,2346.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2025-12-10,2209.0,2475.0,2333.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2025-12-11,2253.0,2467.0,2331.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2025-12-12,2218.0,2473.0,2343.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2025-12-13,2285.0,2483.0,2337.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2025-12-14,2181.0,2392.0,2314.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2025-12-15,2204.0,2402.0,2341.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2025-12-16,2290.0,2424.0,2350.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2025-12-17,2345.0,2493.0,2396.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2025-12-18,2336.0,2496.0,2416.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2025-12-19,2251.0,2430.0,2375.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2025-12-20,2260.0,2468.0,2399.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2025-12-21,2384.0,2516.0,2442.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2025-12-22,2388.0,2577.0,2444.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2025-12-23,2363.0,2534.0,2473.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2025-12-24,2359.0,2604.0,2497.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2025-12-25,2408.0,2603.0,2510.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2025-12-26,2366.0,2603.0,2493.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2025-12-27,2309.0,2542.0,2448.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2025-12-28,2379.0,2608.0,2488.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2025-12-29,2447.0,2622.0,2521.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2025-12-30,2416.0,2630.0,2515.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2025-12-31,2348.0,2603.0,2493.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2026-01-01,2382.0,2552.0,2495.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2026-01-02,2462.0,2623.0,2537.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2026-01-03,2458.0,2600.0,2522.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2026-01-04,2374.0,2604.0,2521.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2026-01-06,2412.0,2585.0,2483.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2026-01-07,2346.0,2583.0,2476.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2026-01-08,2356.0,2536.0,2457.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2026-01-09,2394.0,2565.0,2453.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2026-01-10,2409.0,2555.0,2470.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2026-01-11,2398.0,2617.0,2497.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2026-01-12,2348.0,2560.0,2497.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2026-01-14,2301.0,2563.0,2442.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2026-01-15,2270.0,2548.0,2402.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2026-01-16,2292.0,2474.0,2424.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2026-01-17,2336.0,2468.0,2412.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2026-01-18,2306.0,2535.0,2416.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2026-01-19,2313.0,2496.0,2409.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2026-01-20,2325.0,2479.0,2387.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2026-01-21,2326.0,2469.0,2384.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2026-01-22,2242.0,2503.0,2386.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2026-01-23,2249.0,2409.0,2358.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2026-01-24,2280.0,2535.0,2394.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2026-01-25,2296.0,2480.0,2418.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2026-01-26,2285.0,2482.0,2425.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2026-01-27,2345.0,2488.0,2396.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2026-01-28,2319.0,2498.0,2399.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2026-01-29,2323.0,2491.0,2385.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2026-01-30,2303.0,2510.0,2387.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2026-01-31,2293.0,2505.0,2412.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2026-02-01,2305.0,2500.0,2422.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2026-02-02,2352.0,2577.0,2447.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2026-02-03,2299.0,2567.0,2431.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2026-02-04,2345.0,2535.0,2427.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2026-02-05,2361.0,2558.0,2448.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2026-02-06,2386.0,2540.0,2473.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2026-02-07,2408.0,2565.0,2501.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2026-02-08,2429.0,2547.0,2494.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2026-02-09,2398.0,2627.0,2513.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2026-02-10,2408.0,2580.0,2499.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2026-02-11,2376.0,2605.0,2494.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2026-02-12,2314.0,2558.0,2463.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2026-02-13,2329.0,2512.0,2448.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2026-02-14,2335.0,2582.0,2436.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2026-02-15,2348.0,2490.0,2436.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2026-02-16,2368.0,2486.0,2434.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2026-02-17,2299.0,2521.0,2425.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2026-02-18,2377.0,2585.0,2439.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2026-02-19,2350.0,2570.0,2431.0,False
Maharashtra,Pune,Pune,Onion,Local,FAQ,2026-02-20,2313.0,2540.0,2461.0,False
